"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-1.0949217640e-02,1.1703125000e+01,1.1703125000e+01,1.1158197640e-02,-1.0000000000e+00,-1.0000000000e+00,-2.2459880230e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5722620840e+02
0.0000000000e+00,0.0000000000e+00,-1.0940019430e-02,1.1718750000e+01,1.1718750000e+01,1.1152312780e-02,-1.0000000000e+00,-1.0000000000e+00,-2.2782016900e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5771669740e+02
0.0000000000e+00,0.0000000000e+00,-1.0930871670e-02,1.1734375000e+01,1.1734375000e+01,1.1146450670e-02,-1.0000000000e+00,-1.0000000000e+00,-2.3107342450e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5820562210e+02
0.0000000000e+00,0.0000000000e+00,-1.0921745070e-02,1.1750000000e+01,1.1750000000e+01,1.1140613370e-02,-1.0000000000e+00,-1.0000000000e+00,-2.3436613060e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5869407380e+02
0.0000000000e+00,0.0000000000e+00,-1.0912621940e-02,1.1765625000e+01,1.1765625000e+01,1.1134802150e-02,-1.0000000000e+00,-1.0000000000e+00,-2.3770325580e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5918271420e+02
0.0000000000e+00,0.0000000000e+00,-1.0903491410e-02,1.1781250000e+01,1.1781250000e+01,1.1129017890e-02,-1.0000000000e+00,-1.0000000000e+00,-2.4108822120e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5967194990e+02
0.0000000000e+00,0.0000000000e+00,-1.0894346650e-02,1.1796875000e+01,1.1796875000e+01,1.1123261220e-02,-1.0000000000e+00,-1.0000000000e+00,-2.4452352750e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6016203640e+02
0.0000000000e+00,0.0000000000e+00,-1.0885183250e-02,1.1812500000e+01,1.1812500000e+01,1.1117532630e-02,-1.0000000000e+00,-1.0000000000e+00,-2.4801113070e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6065313930e+02
0.0000000000e+00,0.0000000000e+00,-1.0875998240e-02,1.1828125000e+01,1.1828125000e+01,1.1111832540e-02,-1.0000000000e+00,-1.0000000000e+00,-2.5155266890e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6114537030e+02
0.0000000000e+00,0.0000000000e+00,-1.0866789480e-02,1.1843750000e+01,1.1843750000e+01,1.1106161310e-02,-1.0000000000e+00,-1.0000000000e+00,-2.5514959960e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6163880920e+02
0.0000000000e+00,0.0000000000e+00,-1.0857095950e-02,1.1859375000e+01,1.1859375000e+01,1.1100540070e-02,-1.0000000000e+00,-1.0000000000e+00,-2.5893511590e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6215109400e+02
0.0000000000e+00,0.0000000000e+00,-1.0848007070e-02,1.1875000000e+01,1.1875000000e+01,1.1094919610e-02,-1.0000000000e+00,-1.0000000000e+00,-2.6259874790e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6264056000e+02
0.0000000000e+00,0.0000000000e+00,-1.0838366470e-02,1.1890625000e+01,1.1890625000e+01,1.1089352120e-02,-1.0000000000e+00,-1.0000000000e+00,-2.6647515590e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6315147590e+02
0.0000000000e+00,0.0000000000e+00,-1.0829285010e-02,1.1906250000e+01,1.1906250000e+01,1.1083789310e-02,-1.0000000000e+00,-1.0000000000e+00,-2.7023893030e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6364122750e+02
0.0000000000e+00,0.0000000000e+00,-1.0819625040e-02,1.1921875000e+01,1.1921875000e+01,1.1078280450e-02,-1.0000000000e+00,-1.0000000000e+00,-2.7422969590e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6415351610e+02
0.0000000000e+00,0.0000000000e+00,-1.0810050030e-02,1.1937500000e+01,1.1937500000e+01,1.1072797400e-02,-1.0000000000e+00,-1.0000000000e+00,-2.7825089410e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6466285070e+02
0.0000000000e+00,0.0000000000e+00,-1.0800513370e-02,1.1953125000e+01,1.1953125000e+01,1.1067342680e-02,-1.0000000000e+00,-1.0000000000e+00,-2.8231667800e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6517100960e+02
0.0000000000e+00,0.0000000000e+00,-1.0790986890e-02,1.1968750000e+01,1.1968750000e+01,1.1061917940e-02,-1.0000000000e+00,-1.0000000000e+00,-2.8643617300e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6567906790e+02
