"Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Gate Voltage","Gate Int. Voltage","Gate Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current","Global device temperature"
0.0000000000e+00,0.0000000000e+00,-2.6251501120e-02,5.0000000000e+00,5.0000000000e+00,2.6255987630e-02,-2.2500000000e+00,-2.2500000000e+00,-4.0568452880e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8081485930e+02
0.0000000000e+00,0.0000000000e+00,-2.8143551260e-02,5.0000000000e+00,5.0000000000e+00,2.8148935920e-02,-2.0000000000e+00,-2.0000000000e+00,-7.7620111290e-13,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8732251780e+02
0.0000000000e+00,0.0000000000e+00,-2.9045025150e-02,5.0000000000e+00,5.0000000000e+00,2.9039386100e-02,-1.8750000000e+00,-1.8750000000e+00,-1.0528357240e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9044566500e+02
0.0000000000e+00,0.0000000000e+00,-2.9911435930e-02,5.0000000000e+00,5.0000000000e+00,2.9917891150e-02,-1.7500000000e+00,-1.7500000000e+00,-1.4094962060e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9347198880e+02
0.0000000000e+00,0.0000000000e+00,-3.0753036800e-02,5.0000000000e+00,5.0000000000e+00,3.0746316590e-02,-1.6250000000e+00,-1.6250000000e+00,-1.8650486810e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9641176920e+02
0.0000000000e+00,0.0000000000e+00,-3.1161720740e-02,5.0000000000e+00,5.0000000000e+00,3.1154921390e-02,-1.5625000000e+00,-1.5625000000e+00,-2.1356870930e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9784641550e+02
0.0000000000e+00,0.0000000000e+00,-3.1563431930e-02,5.0000000000e+00,5.0000000000e+00,3.1555805180e-02,-1.5000000000e+00,-1.5000000000e+00,-2.4386960640e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.9925898490e+02
0.0000000000e+00,0.0000000000e+00,-3.1955367550e-02,5.0000000000e+00,5.0000000000e+00,3.1961658380e-02,-1.4375000000e+00,-1.4375000000e+00,-2.7761978860e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0064648040e+02
0.0000000000e+00,0.0000000000e+00,-3.2342828050e-02,5.0000000000e+00,5.0000000000e+00,3.2349786150e-02,-1.3750000000e+00,-1.3750000000e+00,-3.1526097900e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0201486880e+02
0.0000000000e+00,0.0000000000e+00,-3.2723382240e-02,5.0000000000e+00,5.0000000000e+00,3.2731042910e-02,-1.3125000000e+00,-1.3125000000e+00,-3.5704423110e-12,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0336128760e+02
